participant,language,task,word,stop,foll_vowel,type,duration,excl,negvotva,posvotva,
021,en,r1,coward,k,aʊ,POS_VOT,67,,,,
021,en,r1,get,g,ɛ,POS_VOT,15,,,,
021,en,r1,come,k,ʌ,POS_VOT,51,,,,
021,en,r1,better,b,ɛ,POS_VOT,10,,,,
021,en,r1,down,d,aʊ,,,NR,,,
021,en,r1,path,p,ɑː,POS_VOT,51,,,,
021,en,r1,pair,p,ɛ,POS_VOT,46,,,,
021,en,r1,poor,p,ɒ,,,NR,,,
021,en,r1,burst,b,ɜː,POS_VOT,14,,,,
021,en,r1,tears,t,ɪə,POS_VOT,66,,,,
021,en,r1,don't,d,əʊ,POS_VOT,15,,,,
021,en,r1,bit,b,ɪ,POS_VOT,10,,,,
021,en,r1,delicate,d,ɛ,POS_VOT,26,,,,
021,en,r1,courage,k,ʌ,POS_VOT,46,,,,
021,en,r1,ducky,d,ʌ,POS_VOT,12,,,,
021,en,r1,to,t,ə,POS_VOT,57,,,,
021,en,r1,got,ɡ,ɑ,POS_VOT,36,,,,
021,en,r1,tissue,t,ɪ,POS_VOT,55,,,,
021,en,r1,down,d,aʊ,POS_VOT,12,,,,
021,en,r1,perky,p,ɜː,POS_VOT,56,,,,
021,en,r1,turkey,t,ɜː,POS_VOT,61,,,,
021,en,r1,picking,p,ɪ,,,NR,,,
021,en,r1,perky,p,ɜː,POS_VOT,30,,,,
021,en,r1,turkey,t,ɜː,POS_VOT,61,,,,
021,en,r1,day,d,eɪ,POS_VOT,21,,,,
021,en,r1,day,d,eɪ,NEG_VOT,,NR,,,
021,en,r1,perky,p,ɜː,POS_VOT,30,,,,
021,en,r1,turkey,t,ɜː,POS_VOT,54,,,,
021,en,r1,dear,d,iː,POS_VOT,17,,,,
021,en,r1,disaster,d,ɪ,,,NR,,,
021,en,r1,bawled,b,ɒː,POS_VOT,12,,,,
021,en,r1,doomed,d,uː,POS_VOT,17,,,,
021,en,r1,goodness,ɡ,ʊ,POS_VOT,17,,,,
021,en,r1,can't,k,æ,POS_VOT,61,,,,
021,en,r1,be,b,iː,POS_VOT,10,,,,
021,en,r1,bad,b,æ,POS_VOT,20,,,,
021,en,r1,perky,p,ɜː,POS_VOT,42,,,,
021,en,r1,turkey,t,ɜː,POS_VOT,62,,,,
021,en,r1,to,t,ə,,,NV,,,
021,en,r1,down,d,aʊ,POS_VOT,17,,,,
021,en,r1,be,b,iː,POS_VOT,11,,,,
021,en,r1,declare,d,ɪ,POS_VOT,14,,,,
021,en,r1,ducky,d,ʌ,POS_VOT,15,,,,
021,en,r1,coordinating,k,ə,POS_VOT,51,,,,
021,en,r1,better,b,ɛ,POS_VOT,9,,,,
021,en,r1,come,k,ʌ,POS_VOT,54,,,,
021,en,r1,perky,p,ɜː,POS_VOT,27,,,,
021,en,r1,turkey,t,ɜː,POS_VOT,60,,,,
021,en,r1,count,k,aʊ,POS_VOT,81,,,,
021,en,r1,down,d,aʊ,,,NR,,,
021,en,r1,by,b,aɪ,POS_VOT,5,,,,
021,en,r1,bog,b,ɑ,POS_VOT,11,,,,
021,en,r1,piggly,p,ɪ,POS_VOT,29,,,,
021,en,r1,piece,p,iː,POS_VOT,28,,,,
021,en,r1,piggy,p,ɪ,POS_VOT,17,,,,
021,en,r1,panicking,p,æ,POS_VOT,18,,,,
021,en,r1,para,p,æ,POS_VOT,70,,,,
021,en,r1,paranoid,p,æ,POS_VOT,56,,,,
021,en,r1,got,ɡ,ɑ,,,NR,,,
021,en,r1,told,t,əʊ,POS_VOT,34,,,,
021,en,r1,bird,b,ɜː,POS_VOT,13,,,,
021,en,r1,but,b,ʌ,POS_VOT,12,,,,
021,en,r1,could,k,ʊ,POS_VOT,32,,,,
021,en,r1,barely,b,ɛ,POS_VOT,8,,,,
021,en,r1,piggly,p,ɪ,POS_VOT,16,,,,
021,en,r1,pathetic,p,ə,POS_VOT,20,,,,
021,en,r1,don't,d,ɑ,POS_VOT,13,,,,
021,en,r1,big,b,ɪ,POS_VOT,7,,,,
021,en,r1,getting,ɡ,ɛ,POS_VOT,16,,,,
021,en,r1,beyond,b,ɪ,POS_VOT,6,,,,
021,en,r1,began,b,ɪ,POS_VOT,8,,,,
021,en,r1,to,t,uː,,,NV,,,
021,en,r1,ducky,d,ʌ,POS_VOT,20,,,,
021,en,r1,but,b,ʌ,POS_VOT,10,,,,
021,en,r1,to,t,ə,,,NR,,,
021,en,r1,to,t,ə,POS_VOT,38,,,,
021,en,r1,bunker,b,ʌ,POS_VOT,5,,,,
021,en,r1,to,t,ə,POS_VOT,35,,,,
021,en,r1,piggly,p,ɪ,POS_VOT,20,,,,
021,en,r1,to,t,ə,POS_VOT,39,,,,
021,en,r1,do,d,uː,POS_VOT,11,,,,
021,en,r1,come,k,ʌ,POS_VOT,49,,,,
021,en,r1,two,t,uː,POS_VOT,34,,,,
021,en,r1,don't,d,o,POS_VOT,10,,,,
021,en,r1,perky,p,ɜː,POS_VOT,19,,,,
021,en,r1,turkey,t,ɜː,POS_VOT,45,,,,
021,en,r1,can,k,æ,POS_VOT,22,,,,
021,en,r1,beak,b,iː,POS_VOT,14,,,,
021,en,r1,too,t,uː,POS_VOT,67,,,,
021,en,r1,piggly,p,ɪ,POS_VOT,14,,,,
021,en,r1,down,d,aʊ,POS_VOT,15,,,,
021,en,r1,beside,b,ɪ,POS_VOT,12,,,,
021,en,r1,could,k,ʊ,POS_VOT,51,,,,
021,en,r1,keep,k,iː,POS_VOT,18,,,,
021,en,r1,down,d,aʊ,POS_VOT,14,,,,
021,en,r1,got,ɡ,ɒ,POS_VOT,25,,,,
021,en,r1,poisoned,p,ɔɪ,POS_VOT,40,,,,
021,en,r1,ducky,d,ʌ,POS_VOT,16,,,,
021,en,r1,pull,p,ʊ,POS_VOT,58,,,,
021,en,r1,together,t,ə,POS_VOT,11,,,,
021,en,r1,come,k,ʌ,POS_VOT,42,,,,
021,en,r1,to,t,ə,POS_VOT,30,,,,
021,en,r1,doomsday,d,uː,POS_VOT,12,,,,
021,en,r1,confused,k,ə,POS_VOT,44,,,,
021,en,r1,today,t,ə,POS_VOT,21,,,,
021,en,r1,couldn't,k,ʊ,POS_VOT,39,,,,
021,en,r1,piggly,p,ɪ,POS_VOT,16,,,,
021,en,r1,pickled,p,ɪ,POS_VOT,23,,,,
021,en,r1,belongs,b,ɪ,POS_VOT,5,,,,
021,en,r1,to,t,ə,,,NV,,,
021,en,r1,get,ɡ,ɛ,POS_VOT,9,,,,
021,en,r1,to,t,uː,POS_VOT,38,,,,
021,en,r1,bunker,b,ʌ,POS_VOT,14,,,,
021,en,r1,time,t,aɪ,POS_VOT,56,,,,
021,en,r1,ducky,d,ʌ,POS_VOT,12,,,,
021,en,r1,together,t,ə,POS_VOT,20,,,,
021,en,r1,talk,t,ɒ,POS_VOT,20,,,,
021,en,r1,perish,p,ɛ,POS_VOT,49,,,,
021,en,r1,down,d,aʊ,POS_VOT,10,,,,
021,en,r1,beside,b,i,,,NR,,,
021,en,r1,gave,ɡ,eɪ,,,NR,,,
021,en,r1,burp,b,ɝ,POS_VOT,16,,,,
021,en,r1,but,b,ʌ,POS_VOT,9,,,,
021,en,r1,can,k,æ,POS_VOT,33,,,,
021,en,r1,pub,p,ʌ,POS_VOT,42,,,,
021,en,r1,down,d,aʊ,,,NR,,,
021,en,r1,goaty,ɡ,əʊ,POS_VOT,29,,,,
021,en,r1,goaty,ɡ,əʊ,POS_VOT,34,,,,
021,en,r1,goodie,ɡ,ʊ,,,NR,,,
021,en,r1,panic,p,æ,POS_VOT,47,,,,
021,en,r1,get,ɡ,ɛ,,,NR,,,
021,en,r1,bump,b,ʌ,POS_VOT,12,,,,
021,en,r1,gave,ɡ,eɪ,,,NR,,,
021,en,r1,gobbled,ɡ,ɒ,POS_VOT,18,,,,
021,en,r1,perky,p,ɜː,POS_VOT,48,,,,
021,en,r1,turkey,t,ɜː,POS_VOT,64,,,,
021,en,r1,be,b,iː,,,NR,,,
021,en,r1,but,b,ʌ,POS_VOT,11,,,,
021,en,r1,be,b,iː,,,NR,,,
021,en,r1,keep,k,iː,POS_VOT,18,,,,
021,en,r1,goaty,ɡ,əʊ,POS_VOT,21,,,,
021,en,r1,goaty,ɡ,əʊ,POS_VOT,17,,,,
021,en,r1,get,ɡ,ɑ,,,NR,,,
021,en,r1,turkey,t,ɜː,POS_VOT,35,,,,
021,en,r1,can,k,æ,POS_VOT,38,,,,
021,en,r1,count,k,aʊ,POS_VOT,38,,,,
021,en,r1,ducky,d,ʌ,POS_VOT,12,,,,
021,en,r1,behave,b,ɪ,,,NR,,,
021,en,r1,goatie,ɡ,əʊ,POS_VOT,26,,,,
021,en,r1,time,t,aɪ,POS_VOT,47,,,,
021,en,r1,coordinating,k,ə,POS_VOT,68,,,,
021,en,r1,goaty,ɡ,əʊ,POS_VOT,23,,,,
021,en,r1,pithy,p,ɪ,POS_VOT,66,,,,
021,en,r1,people,p,iː,POS_VOT,15,,,,
021,en,r1,call,k,ɒ,POS_VOT,51,,,,
021,en,r1,ducky,d,ʌ,POS_VOT,14,,,,
021,en,r1,bowing,b,əʊ,POS_VOT,12,,,,
021,en,r1,but,b,ʌ,POS_VOT,14,,,,
021,en,r1,going,ɡ,əʊ,POS_VOT,20,,,,
021,en,r1,bit,b,ɪ,POS_VOT,8,,,,
021,en,r1,piggly,p,ɪ,POS_VOT,15,,,,
021,en,r1,delays,d,ə,POS_VOT,32,,,,
021,en,r1,can,k,æ,POS_VOT,58,,,,
021,en,r1,go,ɡ,əʊ,,,NR,,,
021,en,r1,dehydrated,d,iː,POS_VOT,20,,,,
021,en,r1,boy,b,ɔɪ,POS_VOT,13,,,,
021,en,r1,goaty,ɡ,əʊ,POS_VOT,37,,,,
021,en,r1,good,ɡ,ʊ,,,NV,,,
021,en,r1,disaster,d,ɪ,POS_VOT,14,,,,
021,en,sen,pot,p,ɑ,POS_VOT,41,,,,
021,en,sen,tea,t,iː,POS_VOT,52,,,,
021,en,sen,to,t,ə,POS_VOT,15,,,,
021,en,sen,pass,p,ɑː,POS_VOT,50,,,,
021,en,sen,cut,k,ʌ,POS_VOT,55,,,,
021,en,sen,pie,p,aɪ,POS_VOT,70,,,,
021,en,sen,parts,p,ɑː,POS_VOT,20,,,,
021,en,sen,cooked,k,ʊ,POS_VOT,46,,,,
021,en,sen,before,b,ɪ,POS_VOT,13,,,,
021,en,sen,bell,b,ɛ,POS_VOT,6,,,,
021,en,sen,bind,b,aɪ,POS_VOT,16,,,,
021,en,sen,books,b,ʊ,POS_VOT,5,,,,
021,en,sen,tusk,t,ʌ,POS_VOT,49,,,,
021,en,sen,to,t,ə,,,NV,,,
021,en,sen,costly,k,ɒ,POS_VOT,66,,,,
021,en,sen,gifts,ɡ,ɪ,NEG_VOT,,CS,,,
021,en,sen,tiny,t,aɪ,POS_VOT,53,,,,
021,en,sen,girl,ɡ,ɝ,NEG_VOT,,NR,,,
021,en,sen,took,t,ʊ,POS_VOT,72,,,,
021,en,sen,days,d,eɪ,POS_VOT,15,,,,
021,en,sen,dish,d,ɪ,POS_VOT,16,,,,
021,en,sen,kitten,k,ɪ,POS_VOT,55,,,,
021,en,sen,dog,d,ɑ,POS_VOT,18,,,,
021,en,sen,down,d,aʊ,POS_VOT,31,,,,
021,en,sen,corn,k,ɔː,POS_VOT,83,,,,
021,en,sen,cobs,k,ɑ,POS_VOT,70,,,,
021,en,sen,can,k,æ,POS_VOT,58,,,,
021,en,sen,be,b,iː,POS_VOT,5,,,,
021,en,sen,to,t,uː,,,NV,,,
021,en,sen,kindle,k,ɪ,POS_VOT,53,,,,
021,en,sen,gift,ɡ,ɪ,POS_VOT,27,,,,
021,en,sen,to,t,uː,,,NV,,,
021,en,sen,buyer,b,aɪ,POS_VOT,18,,,,
021,en,sen,good,ɡ,ʊ,,,CS,,,
021,en,sen,gain,ɡ,eɪ,POS_VOT,19,,,,
021,en,sen,good,ɡ,ʊ,POS_VOT,21,,,,
021,en,sen,cook,k,ʊ,POS_VOT,58,,,,
001,hu,q1,dolgozom,d,o,,,NR,,,
001,hu,q1,pozícióm,p,o,POS_VOT,26,,,,
001,hu,q1,tehát,t,ɛ,POS_VOT,18,,,,
001,hu,q1,titkárságvezető,t,i,POS_VOT,14,,,,
001,hu,q1,de,d,ɛ,NEG_VOT,-87,,,,
001,hu,q1,pozíciót,p,o,POS_VOT,16,,,,
001,hu,q1,kell,k,ɛ,POS_VOT,30,,,,
001,hu,q1,két,k,eː,POS_VOT,29,,,,
001,hu,q1,bajor,b,ɑ,NEG_VOT,-79,,,,
001,hu,q1,kormány,k,o,POS_VOT,37,,,,
001,hu,q1,koordinátora,k,o,POS_VOT,34,,,,
001,hu,q1,pénzügyi,p,,POS_VOT,15,,,,
001,hu,q1,teszi,t,ɛ,POS_VOT,70,,,,
001,hu,q1,ki,k,i,,,NR,,,
001,hu,q1,teljes,t,ɛ,POS_VOT,26,,,,
001,hu,q1,dolgozom,d,o,,,CS,,,
001,hu,q1,készítek,k,eː,,,NR,,,
001,hu,q1,pénzt,p,eː,POS_VOT,10,,,,
001,hu,q1,ki,k,i,POS_VOT,82,,,,
001,hu,q1,túlmenően,t,uː,POS_VOT,26,,,,
001,hu,q1,kezdve,k,ɛ,POS_VOT,33,,,,
001,hu,q1,tehát,t,ɛ,POS_VOT,27,,,,
001,hu,q1,be,b,ɛ,NEG_VOT,-167,,,,
001,hu,q1,tehát,t,ɛ,POS_VOT,21,,,,
001,hu,q1,kezdve,k,ɛ,POS_VOT,40,,,,
001,hu,q1,területre,t,ɛ,POS_VOT,21,,,,
001,hu,q1,dolgozni,d,o,,,CS,,,
001,hu,q1,több,t,ø,POS_VOT,18,,,,
001,hu,q1,terület,t,ɛ,POS_VOT,13,,,,
001,hu,q1,dolgozunk,d,o,NEG_VOT,-128,,,,
001,hu,q1,biológusok,b,i,POS_VOT,73,,,,
001,hu,q1,kutatók,k,u,POS_VOT,43,,,,
001,hu,q1,kiszolgáló,k,i,,,NR,,,
001,hu,q2,boltban,b,o,NEG_VOT,-185,,,,
001,hu,q2,táplálkozásuk,t,aː,POS_VOT,17,,,,
001,hu,q2,beszűkül,b,ɛ,NEG_VOT,-121,,,,
001,hu,q2,kutyát,k,u,POS_VOT,33,,,,
001,hu,q2,kivisznek,k,i,POS_VOT,36,,,,
001,hu,q2,de,d,ɛ,,,CS,,,
001,hu,q2,tudnak,t,u,,,NR,,,
001,hu,q2,kívül,k,iː,POS_VOT,39,,,,
001,hu,q2,gondolom,ɡ,o,,,CS,,,
001,hu,q2,kutyát,k,u,POS_VOT,63,,,,
001,hu,q2,tartani,t,ɑ,POS_VOT,14,,,,
001,hu,q2,bepisil,b,ɛ,,,CS,,,
001,hu,q2,dolgát,d,o,,,CS,,,
001,hu,q2,történő,t,ø,POS_VOT,19,,,,
001,hu,q2,kutyatartást,k,u,,,NR,,,
001,hu,q2,gondolom,ɡ,o,,,CS,,,
001,hu,q2,kutya,k,u,POS_VOT,66,,,,
001,hu,q2,történő,t,ø,POS_VOT,30,,,,
001,hu,q2,kapcsolatban,k,ɑ,POS_VOT,31,,,,
001,hu,q2,tudom,t,u,POS_VOT,18,,,,
001,hu,q2,többen,t,ø,POS_VOT,21,,,,
001,hu,q2,kutya,k,u,,,NR,,,
001,hu,q2,különösen,k,y,POS_VOT,57,,,,
001,hu,q2,kényelmes,k,eː,POS_VOT,52,,,,
001,hu,q2,gondolom,ɡ,o,,,CS,,,
001,hu,q2,barátnőm,b,ɑ,,,CS,,,
001,hu,q2,gyakorlatilag,ɟ,ɑ,NEG_VOT,-76,,,,
001,hu,q2,tornya,t,o,POS_VOT,12,,,,
001,hu,q2,kis,k,i,POS_VOT,44,,,,
001,hu,q2,de,d,ɛ,NEG_VOT,-74,,,,
001,hu,q2,de,d,ɛ,NEG_VOT,-69,,,,
001,hu,q2,gondolom,ɡ,o,NEG_VOT,-64,,,,
001,hu,q2,dekoratív,d,ɛ,,,CS,,,
001,hu,q2,de,d,ɛ,,,NR,,,
001,hu,q2,dolog,d,o,,,NR,,,
001,hu,q2,de,d,ɛ,NEG_VOT,-86,,,,
001,hu,q2,de,d,ɛ,NEG_VOT,-106,,,,
001,hu,q2,tartanék,t,ɑ,,,NV,,,
001,hu,q2,tehát,t,ɛ,POS_VOT,16,,,,
001,hu,q2,dekoratív,d,ɛ,NEG_VOT,-102,,,,
001,hu,s1,készített,k,eː,POS_VOT,31,,,,
001,hu,s1,kimutatására,k,i,POS_VOT,54,,,,
001,hu,s1,kimutatták,k,i,POS_VOT,42,,,,
001,hu,s1,tartalmazza,t,ɑ,POS_VOT,17,,,,
001,hu,s1,káros,k,aː,POS_VOT,42,,,,
001,hu,s1,tonna,t,o,POS_VOT,29,,,,
001,hu,s1,külföldről,k,z,POS_VOT,52,,,,
001,hu,s1,behozott,b,ɛ,NEG_VOT,-47,,,,
001,hu,s1,tehát,t,ɛ,POS_VOT,14,,,,
001,hu,s1,tartalmaznak,t,ɑ,POS_VOT,15,,,,
001,hu,s1,továbbá,t,o,POS_VOT,17,,,,
001,hu,s1,bébiételekben,b,eː,,,CS,,,
001,hu,s1,kerülnek,k,ɛ,POS_VOT,49,,,,
001,hu,s1,betegségeket,b,ɛ,NEG_VOT,-59,,,,
001,hu,s1,daganatos,d,ɑ,,,NR,,,
001,hu,s2,történet,t,ø,POS_VOT,33,,,,
001,hu,s2,török,t,ø,POS_VOT,31,,,,
001,hu,s2,kapitány,k,ɑ,POS_VOT,33,,,,
001,hu,s2,györgy,ɟ,ø,,,NR,,,
001,hu,s2,katonákat,k,ɑ,POS_VOT,26,,,,
001,hu,s2,polgárokat,p,o,POS_VOT,18,,,,
001,hu,s2,támadta,t,aː,POS_VOT,21,,,,
001,hu,s2,katonák,k,ɑ,POS_VOT,25,,,,
001,hu,s2,de,d,ɛ,NEG_VOT,-97,,,,
001,hu,s2,polgárokat,p,o,POS_VOT,20,,,,
001,hu,s2,döntöttek,d,ø,NEG_VOT,-40,,,,
001,hu,s2,követet,k,ø,POS_VOT,32,,,,
001,hu,s2,küldenek,k,y,,,NR,,,
001,hu,s2,kint,k,i,POS_VOT,52,,,,
001,hu,s2,katonák,k,ɑ,POS_VOT,24,,,,
001,hu,s2,követeket,k,ø,POS_VOT,40,,,,
001,hu,s2,követek,k,ø,POS_VOT,26,,,,
001,hu,s2,katonáknak,k,ɑ,POS_VOT,28,,,,
001,hu,s2,polgárokat,p,o,POS_VOT,19,,,,
001,hu,s2,pedig,p,ɛ,POS_VOT,27,,,,
001,hu,s3,kanadai,k,ɑ,POS_VOT,34,,,,
001,hu,s3,kutatók,k,u,POS_VOT,43,,,,
001,hu,s3,kimutatták,k,i,POS_VOT,39,,,,
001,hu,s3,közülük,k,ø,POS_VOT,19,,,,
001,hu,s3,kiderült,k,i,POS_VOT,42,,,,
001,hu,s3,testvéreikkel,t,ɛ,POS_VOT,9,,,,
001,hu,s3,gyökereket,ɟ,ø,,,CS,,,
001,hu,s3,több,t,ø,POS_VOT,24,,,,
001,hu,s3,testvéreiket,t,ɛ,POS_VOT,47,,,,
001,hu,r1,gyümölcsökön,ɟ,y,,,NR,,,at 4 s
001,hu,r1,kerül,k,ɛ,POS_VOT,30,,,,
001,hu,r1,daganatos,d,ɑ,NEG_VOT,-73,,,,
001,hu,r1,télen,t,eː,POS_VOT,13,,,,
001,hu,r1,kora,k,o,POS_VOT,57,,,,
001,hu,r1,tavasszal,t,ɑ,POS_VOT,19,,,,
001,hu,r1,boltokban,b,o,,,NR,,,
001,hu,r1,piacokon,p,i,POS_VOT,21,,,,
001,hu,r1,kínált,k,iː,POS_VOT,61,,,,
001,hu,r1,beadja,b,ɛ,,,NR,,,
001,hu,r1,derekát,d,ɛ,,,CS,,,
001,hu,r1,kétszeresen,k,eː,POS_VOT,45,,,,
001,hu,r1,termésektől,t,ɛ,POS_VOT,11,,,,
001,hu,r1,talán,t,ɑ,POS_VOT,25,,,,
001,hu,r1,gyümölcsökbe,ɟ,y,,,CS,,,
001,hu,r1,gyanútlanul,ɟ,ɑ,,,CS,,,
001,hu,r1,közel,k,ø,,,NR,,,
001,hu,r1,tonna,t,o,POS_VOT,25,,,,
001,hu,r1,két,k,eː,POS_VOT,60,,,,
001,hu,r1,kiló,k,i,POS_VOT,32,,,,
001,hu,r1,télen,t,eː,POS_VOT,16,,,,
001,hu,r1,tél,t,eː,POS_VOT,23,,,,
001,hu,r1,kedvelt,k,ɛ,POS_VOT,39,,,,
001,hu,r1,tartalmazza,t,ɑ,POS_VOT,16,,,,
001,hu,r1,kismamák,k,i,POS_VOT,27,,,,
001,hu,r1,bébiételek,b,eː,,,CS,,,
001,hu,r1,találtak,t,ɑ,POS_VOT,19,,,,
001,hu,r1,boltokban,b,o,,,CS,,,
001,hu,r1,piacokon,p,i,POS_VOT,23,,,,
001,hu,r1,kapható,k,ɑ,POS_VOT,26,,,,
001,hu,r1,gyümölcsök,ɟ,y,,,CS,,,
001,hu,r1,bébiételek,b,eː,,,CS,,,
001,hu,r1,tartalmát,t,ɑ,POS_VOT,17,,,,
001,hu,r1,termékekben,t,ɛ,POS_VOT,13,,,,
001,hu,r1,kisebb,k,i,POS_VOT,39,,,,
001,hu,r2,pedig,p,ɛ,,10,,,,
001,hu,r1,különféle,k,y,POS_VOT,67,,,,
001,hu,r1,gyümölcsökbe,ɟ,y,POS_VOT,,CS,,,
001,hu,r1,kerülhetnek,k,ɛ,NEG_VOT,47,,,,
001,hu,r1,daganatos,d,ɑ,POS_VOT,-29,,,,
001,hu,r1,permetszerek,p,ɛ,NEG_VOT,8,,,,
001,hu,r1,kezelni,k,ɛ,POS_VOT,36,,,,
001,hu,r1,kívánt,k,iː,POS_VOT,38,,,,
001,hu,r1,kártevőkre,k,aː,POS_VOT,34,,,,
001,hu,r1,kerül,k,ɛ,POS_VOT,47,,,,
001,hu,r1,környezetbe,k,ø,POS_VOT,37,,,,
001,hu,r1,károsíthatja,k,aː,POS_VOT,42,,,,
001,hu,r1,környező,k,ø,POS_VOT,38,,,,
001,hu,r1,területek,t,ɛ,POS_VOT,25,,,,
001,hu,r1,talajt,t,ɑ,POS_VOT,12,,,,
001,hu,r1,tanulmányában,t,ɑ,POS_VOT,19,,,,
001,hu,r2,györgy,ɟ,ø,,,NR,,,
001,hu,r2,körül,k,ø,POS_VOT,42,,,,
001,hu,r2,természet,t,ɛ,POS_VOT,23,,,,
001,hu,r2,támadás,t,aː,,,NR,,,
001,hu,r3,de,d,ɛ,,-49,,,,
001,hu,r2,természet,t,ɛ,NEG_VOT,12,,,,
001,hu,r2,györgy,ɟ,ø,POS_VOT,,NR,,,
001,hu,r2,törököt,t,ø,NEG_VOT,,NR,,,
001,hu,r2,törökre,t,ø,NEG_VOT,20,,,,
001,hu,r2,kellett,k,ɛ,POS_VOT,35,,,,
001,hu,r2,tenger,t,ɛ,,,NR,,,
001,hu,r2,katona,k,ɑ,NEG_VOT,18,,,,
001,hu,r2,törökök,t,ø,POS_VOT,14,,,,
001,hu,r2,belefáradt,b,ɛ,,,CS,,,
001,hu,r2,györgy,ɟ,ø,,,NR,,,
001,hu,r2,polgárokat,p,o,POS_VOT,50,,,,
001,hu,r2,kezdte,k,ɛ,POS_VOT,26,,,,
001,hu,r2,török,t,ø,POS_VOT,20,,,,
001,hu,r2,győzték,ɟ,øː,,,CS,,,at 54 s
001,hu,r2,polgárok,p,o,POS_VOT,14,,,,
001,hu,r2,köd,k,ø,POS_VOT,32,,,,
001,hu,r2,természet,t,ɛ,POS_VOT,18,,,,
001,hu,r2,törököt,t,ø,,,NR,,,
001,hu,r2,kedvelné,k,ɛ,POS_VOT,35,,,,
001,hu,r2,ködben,k,ø,,,NR,,,
001,hu,r2,török,t,ø,,,NR,,,
001,hu,r2,közelítette,k,ø,POS_VOT,37,,,,
001,hu,r2,két,k,eː,POS_VOT,67,,,,
001,hu,r2,de,d,ɛ,POS_VOT,40,,,,
001,hu,r2,belvárosba,b,ɑ,,,CS,,,
001,hu,r2,kaput,k,ɑ,POS_VOT,32,,,,
001,hu,r2,bezárták,b,ɛ,,,CS,,,
001,hu,r2,gyors,ɟ,o,,,NR,,,
001,hu,r2,györgy,ɟ,ø,,,CS,,,
001,hu,r2,törökkel,t,ø,POS_VOT,19,,,,
001,hu,r2,kapun,k,ɑ,POS_VOT,31,,,,
001,hu,r2,kívül,k,iː,POS_VOT,56,,,,
001,hu,r2,tovább,t,o,POS_VOT,29,,,,
001,hu,r2,török,t,ø,POS_VOT,16,,,,
001,hu,r2,de,d,ɛ,NEG_VOT,-29,,,,
001,hu,r2,polgárok,p,o,POS_VOT,17,,,,
001,hu,r2,gondolkoztak,ɡ,o,,,NR,,,
001,hu,r2,követet,k,ø,POS_VOT,37,,,,
001,hu,r2,küldtek,k,y,,,NR,,,
001,hu,r2,török,t,ø,POS_VOT,24,,,,
001,hu,r2,tiltakoztak,t,i,POS_VOT,19,,,,
001,hu,r2,györgy,ɟ,ø,,,NR,,,
001,hu,r2,példáját,p,eː,POS_VOT,7,,,,
001,hu,r2,polgárok,p,o,POS_VOT,12,,,,
001,hu,r2,kapták,k,ɑ,POS_VOT,32,,,,
001,hu,r2,bár,b,aː,NEG_VOT,-52,,,,
001,hu,r2,bántatlanul,b,aː,,,NR,,,
001,hu,r3,de,d,ɛ,NEG_VOT,-49,,,,
001,hu,r2,polgárokat,p,o,POS_VOT,22,,,,
001,hu,r3,becsben,b,ɛ,,,CS,,,
001,hu,r3,tartják,t,ɑ,POS_VOT,15,,,,
001,hu,r3,testvéri,t,ɛ,,,NR,,,
001,hu,r3,képesek,k,eː,POS_VOT,54,,,,
001,hu,r3,tesvéreiket,t,ɛ,POS_VOT,17,,,,
001,hu,r3,kanadai,k,ɑ,POS_VOT,29,,,,
001,hu,r3,botanikusok,b,o,NEG_VOT,-52,,,,
001,hu,r3,bebizonyították,b,ɛ,NEG_VOT,-46,,,,
001,hu,r3,kapcsolataikat,k,ɑ,POS_VOT,41,,,,
001,hu,r3,közel,k,ø,POS_VOT,38,,,,
001,hu,r3,tápanyagokért,t,aː,,,NR,,,
001,hu,r3,például,p,eː,POS_VOT,13,,,,
001,hu,r3,közvetlen,k,ø,POS_VOT,23,,,,
001,hu,r3,közelében,k,ø,POS_VOT,41,,,,
001,hu,r3,dézsmálja,d,eː,,,NR,,,
001,hu,r3,talaj,t,ɑ,POS_VOT,11,,,,
001,hu,r3,tápanyagtartalékait,t,aː,,,NR,,,
001,hu,r3,kanadai,k,ɑ,POS_VOT,37,,,,
001,hu,r3,két,k,eː,POS_VOT,55,,,,
001,hu,r3,kutatója,k,u,,,NR,,,
001,hu,r3,testvérek,t,ɛ,,,NR,,,
001,hu,r3,társaságában,t,aː,,,NR,,,
001,hu,r3,kíséréletük,k,iː,POS_VOT,26,,,,
001,hu,r3,két,k,eː,POS_VOT,55,,,,
001,hu,r3,botanikus,b,o,POS_VOT,17,,,,
001,hu,r3,palántáit,p,ɑ,,,NR,,,
001,hu,r3,kutatók,k,u,POS_VOT,19,,,,
001,hu,r3,távoli,t,aː,POS_VOT,16,,,,
001,hu,r3,példányokat,p,eː,POS_VOT,20,,,,
001,hu,r3,testvéreikkel,t,ɛ,POS_VOT,12,,,,
001,hu,r3,közösen,k,ø,,,NR,,,
001,hu,r3,palánták,p,ɑ,POS_VOT,18,,,,
001,hu,r3,több,t,ø,,,NR,,,
001,hu,r3,gyökeret,ɟ,ø,,,CS,,,
001,hu,r3,tartozó,t,ɑ,POS_VOT,13,,,,
001,hu,r3,példányokat,p,eː,POS_VOT,8,,,,
001,hu,r3,környezetükről,k,ø,POS_VOT,25,,,,
001,hu,r3,tudomást,t,u,POS_VOT,24,,,,
